eventTimestamp,unitDisplayType,brandName,bundleId,countryCode,deviceId,osAndVersion,bidFloorPrice,sentPrice
1657748074177,banner,Apple,1502447854,BE,80308312da7,iOS-12.5.5,0.01,0.01
1657560955771,banner,Apple,1523081624,GB,8031e09f637,iOS-15.5,0.01,0.14
1657609539008,rewarded,Generic,com.volt.dresstoimpress,VN,80348dfa08e,Android-11.0,0.01,0.89
1657752771439,banner,Generic,com.loop.match3d,CA,8035f527189,Android-4.0,0.1,0.14
1657514556156,interstitial,Samsung,com.loop.match3d,US,803618d1f04,Android-11.0,0.01,0.03
1656573063651,banner,Apple,1523081624,GB,8038fdab3ec,iOS-15.5,0.01,0.02
1657333112663,interstitial,Motorola,com.kamilbilge.ropesavior3d,MX,803c193621b,Android-10.0,0.05,0.06
1656861858513,banner,Apple,1579489488,SA,803f5d1a403,iOS-14.7.1,0.05,0.06
1657291087553,banner,Generic,com.loop.match3d,CH,80425a74a93,Android-4.0,0.01,0.14
1657583829607,interstitial,Generic,com.kamilbilge.ropesavior3d,EG,804f5e7e209,Android-4.0,0.05,0.35
1657460358311,banner,Generic,com.loop.match3d,US,804fd292325,Android-4.0,0.01,0.16
1656571027345,interstitial,Xiaomi,se.ace.fishinc,AZ,8051cce3ca7,Android-11.0,0.01,0.45
1657294681721,banner,Generic,com.tilegarden.match3,US,805246930a6,Android-4.0,0.01,0.17
1656566508383,rewarded,Samsung,com.tilegarden.match3,MY,805aaf25bd3,Android-10.0,0.01,1.36
1657730284364,rewarded,Samsung,se.ace.fishinc,BR,805f1160c81,Android-11.0,0.01,0.02
1656367732567,banner,Generic,com.AppIdeas.LevelUpRunner,US,80614b3ef6d,Android-4.0,0.05,0.77
1657295366407,banner,Generic,com.loop.match3d,US,8062627a5b9,Android-4.0,0.01,0.03
1657616412850,interstitial,Generic,com.loop.match3d,EG,806b8357137,Android-4.0,0.01,0.03
1657610572031,banner,itel,com.kamilbilge.ropesavior3d,SA,806ebcb85e2,Android-10.0,0.05,0.12
1656694175208,rewarded,Apple,1523081624,GB,8071726c2fa,iOS-15.5,0.01,0.02
1657682561717,interstitial,OPPO,com.volt.dresstoimpress,VN,807b04beac9,Android-11.0,0.01,0.66
1656864945059,banner,LG,com.loop.match3d,BR,8083bccb138,Android-7.0,0.01,0.1
1656337947270,interstitial,Samsung,com.kamilbilge.ropesavior3d,ES,8084e510e99,Android-10.0,0.05,0.06
1657543704806,banner,Samsung,com.loop.match3d,RU,80886c33ded,Android-8.0.0,0.01,0.04
1656699933130,interstitial,Generic,com.tilegarden.match3,GB,808b2bf2937,Android-4.0,0.01,0.08
1657740782270,banner,Samsung,com.loop.match3d,TR,808bec3de8a,Android-10.0,0.1,0.1
1657660299084,banner,Xiaomi,com.tintash.nailsalon,BR,808df8e0511,Android-11.0,0.01,0.12
1656583032388,banner,Xiaomi,com.loop.match3d,IN,80945806cab,Android-7.1.2,0.01,0.01
1657753833792,banner,Samsung,com.loop.match3d,US,8094e74034d,Android-10.0,0.1,0.68
1657750948528,rewarded,Generic,com.loop.match3d,US,8099a239bc6,Android-4.0,0.05,2.07
1657046538564,banner,Samsung,com.tilegarden.match3,FR,809cf09f4a3,Android-11.0,0.01,0.01
1656700752480,banner,Generic,com.loop.match3d,US,80a0fcc74e5,Android-4.0,0.01,0.02
1657234860941,rewarded,Samsung,com.loop.match3d,US,80a4d160435,Android-9.0,0.01,0.03
1657551457937,interstitial,Xiaomi,se.ace.fishinc,HU,80a67c8cba6,Android-8.1.0,0.01,0.02
1656562131010,interstitial,Generic,se.ace.fishinc,US,80a97d38403,Android-4.0,0.01,0.02
1657527009011,banner,Generic,com.loop.match3d,US,80b5838a06e,Android-4.0,0.01,0.35
1657676387397,rewarded,Generic,com.loop.match3d,JP,80b919aec2e,Android-4.0,0.05,0.25
1657247208754,rewarded,Samsung,com.tintash.nailsalon,UY,80bf9f3fbc2,Android-7.0,0.01,0.11
1656811279850,interstitial,Apple,1523081624,SA,80bfb6f03fa,iOS-15.5,0.01,11.35
1657313587642,rewarded,Motorola,com.loop.match3d,MX,80c251744bf,Android-10.0,0.01,0.18
1657654089072,banner,Realme,com.kamilbilge.ropesavior3d,FR,80c4c8c5db5,Android-11.0,0.05,0.07
1657291200772,banner,Apple,1502447854,CA,80c53e4178c,iOS-14.8.1,0.01,0.09
1657520181829,banner,Nokia,com.loop.match3d,US,80c9d4766fc,Android-11.0,0.01,0.03
1656679746402,banner,Samsung,dovi.coalmining.inc,BR,80d4daaa91f,Android-11.0,0.05,0.06
1656668305522,banner,Apple,1529614832,VN,80d66580859,iOS-15.1,0.01,0.05
1656560215029,interstitial,Xiaomi,se.ace.fishinc,IT,80db3bb2fc2,Android-11.0,0.01,0.02
1656725597609,rewarded,OnePlus,com.tilegarden.match3,US,80dd738fd6c,Android-11.0,0.01,0.02
1656959220615,banner,Motorola,com.loop.match3d,MX,80e22b5236b,Android-11.0,0.01,0.03
1657413778695,interstitial,Apple,1502447854,RU,80e39bddc2e,iOS-15.3.1,0.01,0.01
1656939960566,rewarded,Xiaomi,se.ace.fishinc,LT,80e5699e64f,Android-10.0,0.01,0.02
1657707946860,rewarded,Xiaomi,se.ace.fishinc,PL,80ea77e77a2,Android-11.0,0.01,0.02
1656948706311,banner,BLU,com.AppIdeas.LevelUpRunner,US,80f36c17a6b,Android-10.0,0.05,0.07
1657743976652,interstitial,Samsung,se.ace.fishinc,US,80f75f0cf84,Android-10.0,0.01,0.03
1657586997991,banner,Generic,com.AppIdeas.LevelUpRunner,US,80f8c6e93dd,Android-4.0,0.05,0.06
1657573597840,banner,Apple,1502447854,US,80fcd7c809d,iOS-13.5.1,0.01,0.13
1657754804512,rewarded,Xiaomi,com.loop.match3d,BR,6a015a0eb91,Android-10.0,0.05,0.15
1656635505047,banner,TCL,com.AppIdeas.LevelUpRunner,US,6a0225eb4df,Android-11.0,0.05,1.49
1657696716170,rewarded,Xiaomi,se.ace.fishinc,DE,6a1440da793,Android-11.0,0.01,4.44
1657257203435,banner,Samsung,com.loop.match3d,DE,6a166596cfe,Android-9.0,0.01,0.03
1657747458467,banner,Apple,1523081624,BR,6a1a5743727,iOS-13.7,0.01,0.12
1657470811159,banner,Samsung,com.AppIdeas.LevelUpRunner,US,6a21864b979,Android-11.0,0.05,0.07
1657756305645,interstitial,Huawei,se.ace.fishinc,GB,6a24189a77b,Android-10.0,0.01,0.87
1657036289230,interstitial,Generic,com.tintash.nailsalon,IQ,6a277d941c4,Android-4.0,0.01,0.02
1657284761394,interstitial,LG,com.tilegarden.match3,US,6a2804a822f,Android-10.0,0.01,0.03
1657555595269,banner,Samsung,com.loop.match3d,GB,6a2c028cfeb,Android-11.0,0.01,0.09
1657143865601,rewarded,Huawei,com.tintash.nailsalon,MA,6a2cc16ab28,Android-10.0,0.01,0.03
1656921038633,interstitial,Generic,com.loop.match3d,FR,6a2d9a0e45e,Android-4.0,0.01,275.16
1657679835624,banner,Generic,com.loop.match3d,US,6a2e474abc1,Android-4.0,0.1,0.1
1657368526642,interstitial,Huawei,com.loop.match3d,JP,6a2ea57f4cd,Android-8.0.0,0.01,0.1
1656489570216,interstitial,Infinix,com.volt.dresstoimpress,ID,6a2ee7f979f,Android-10.0,0.01,1.32
1657544132108,rewarded,Apple,1502447854,JP,6a3293734fd,iOS-15.5,0.01,5.85
1657728097541,rewarded,Motorola,com.loop.match3d,US,6a32e81e00a,Android-11.0,0.05,2.16
1657724441978,banner,Generic,com.AppIdeas.LevelUpRunner,ID,6a36067a56c,Android-4.0,0.05,0.05
1657467634238,banner,Apple,1523081624,US,6a392ff38ba,iOS-15.4.1,0.01,0.45
1657337028153,banner,Samsung,com.loop.match3d,BR,6a3a07b7ee4,Android-11.0,0.01,0.26
1657625455656,banner,Apple,1523081624,KW,6a405448483,iOS-15.5,0.01,0.01
1656429205481,interstitial,Motorola,com.kamilbilge.ropesavior3d,IN,6a43b446834,Android-10.0,0.05,0.06
1657090827956,interstitial,Apple,1436213906,JO,6a481f5f504,iOS-15.5,0.01,0.16
1657132439396,banner,Generic,com.tilegarden.match3,CA,6a4d8fd2d36,Android-4.0,0.01,0.26
1657442004048,banner,Generic,com.kamilbilge.ropesavior3d,PH,6a571b37778,Android-4.0,0.05,0.05
1657666911913,banner,Apple,1502447854,GB,6a576774769,iOS-15.5,0.01,0.02
1657327115340,banner,Apple,1523081624,PE,6a5f78b0b49,iOS-15.5,0.01,0.02
1657752404628,rewarded,Samsung,com.loop.match3d,CL,6a61f5e302c,Android-11.0,0.05,0.37
1657412416046,rewarded,Samsung,com.tintash.nailsalon,SV,6a649a793bf,Android-11.0,0.01,0.1
1656949719261,banner,Motorola,com.kamilbilge.ropesavior3d,US,6a65386c362,Android-11.0,0.05,0.07
1656693715897,banner,Motorola,com.tintash.nailsalon,US,6a6708c5141,Android-10.0,0.01,0.02
1657109051974,rewarded,Motorola,com.loop.match3d,CO,6a6728b9083,Android-11.0,0.01,0.31
1657616093677,banner,Xiaomi,com.kamilbilge.ropesavior3d,IN,6a695e7f742,Android-11.0,0.05,0.05
1657340933695,banner,Samsung,com.loop.match3d,IE,6a6b53bf947,Android-11.0,0.01,0.01
1656344312142,banner,LG,com.loop.match3d,US,6a6ec06e291,Android-10.0,0.01,0.6
1657740576858,rewarded,Generic,com.loop.match3d,US,6a714610086,Android-4.0,0.05,12.82
1657430701636,interstitial,Generic,se.ace.fishinc,US,6a7807b15aa,Android-4.0,0.01,0.02
1657027850703,banner,Generic,com.kamilbilge.ropesavior3d,VN,6a82c52600e,Android-4.0,0.05,0.19
1657734309161,banner,Generic,com.tilegarden.match3,DE,6a83d7e0885,Android-4.0,0.05,0.07
1657742181312,rewarded,Generic,com.tilegarden.match3,DK,6a87053e736,Android-4.0,0.05,0.05
1657542292349,interstitial,Generic,se.ace.fishinc,DE,6a876ea51d1,Android-4.0,0.01,0.02
1656997069564,banner,Vivo,com.YayySAL.DodgeAgent,MY,6a878b04a55,Android-10.0,0.05,0.07
1657558037797,interstitial,ZTE,com.kamilbilge.ropesavior3d,UA,6a8a87401fe,Android-10.0,0.05,0.99
1656761834383,rewarded,Xiaomi,se.ace.fishinc,MU,6a8b13663ce,Android-11.0,0.01,0.82
1656633713734,banner,Apple,1523081624,US,6a8cba8a9bb,iOS-15.5,0.01,1.08
1657075693440,rewarded,Vivo,com.volt.dresstoimpress,ID,6a8d519db8c,Android-10.0,0.01,0.22
1656796972556,interstitial,Apple,1436213906,DE,6a974f34e8c,iOS-12.5.5,0.01,0.02
1657744239803,interstitial,Samsung,se.ace.fishinc,AL,6a9be935942,Android-10.0,0.01,0.04
1657421315382,banner,Generic,com.loop.match3d,MX,6aa2f3ce3c7,Android-4.0,0.01,0.1
1657746940125,interstitial,Apple,1436213906,US,6aaa3bf7723,iOS-15.5,5,5.95
1657202183551,banner,Samsung,com.loop.match3d,IE,6ab01950ebc,Android-11.0,0.01,0.02
1656467098526,banner,Motorola,com.YayySAL.DodgeAgent,BR,6ab86a65a46,Android-11.0,0.05,0.24
1657748809560,banner,Apple,1502447854,BR,6ab8b84c11d,iOS-15.5,0.01,0.1
1657048237523,banner,Xiaomi,com.tintash.nailsalon,FR,6abdde494de,Android-10.0,0.01,0.03
1657399147240,interstitial,Samsung,com.kamilbilge.ropesavior3d,SA,6ac23d4318d,Android-11.0,0.05,0.06
1656490457629,banner,Generic,com.loop.match3d,FR,6ac263089af,Android-4.0,0.01,0.22
1656649002154,banner,Generic,com.YayySAL.DodgeAgent,US,6ac34a12880,Android-4.0,0.05,0.06
1656525555141,banner,Motorola,com.loop.match3d,BR,6ac38a2a9fd,Android-10.0,0.01,0.07
1656535340513,banner,Generic,com.loop.match3d,US,6ac585669dd,Android-4.0,0.01,0.02
1657757836862,banner,Generic,com.AppIdeas.LevelUpRunner,US,6ac7a0e6499,Android-4.0,0.05,0.07
1657180961372,banner,Apple,1502447854,DE,6aca09d6252,iOS-15.5,0.01,0.04
1657050069564,interstitial,Xiaomi,com.tintash.nailsalon,EG,6acaad02615,Android-11.0,0.01,0.23
1656585536007,rewarded,Infinix,com.tintash.nailsalon,PK,6acb3b62325,Android-9.0,0.01,0.24
1657172550653,banner,Generic,com.loop.match3d,US,6acd452badb,Android-4.0,0.01,0.03
1657323264395,banner,Google,com.loop.match3d,VN,6ad4fe615f2,Android-10.0,0.01,0.05
1657118999215,banner,Samsung,com.tintash.nailsalon,DE,6ad75755405,Android-11.0,0.01,0.03
1657729761082,banner,Generic,com.loop.match3d,US,6adddada267,Android-4.0,0.1,0.8
1657752770643,banner,Apple,1502447854,US,6ae749b3d2c,iOS-15.5,0.01,0.17
1656658613284,banner,Xiaomi,com.volt.dresstoimpress,ID,6ae9ae40187,Android-11.0,0.01,0.09
1657495163376,banner,Samsung,com.kamilbilge.ropesavior3d,BR,6aed3c23314,Android-8.0.0,0.05,0.06
1657683111972,interstitial,Samsung,se.ace.fishinc,US,6af380b26d8,Android-11.0,0.01,9.77
1656877357587,rewarded,Xiaomi,com.loop.match3d,UZ,6af5f4e47ae,Android-10.0,0.01,0.01
1657702838253,interstitial,Vivo,com.tilegarden.match3,PH,6af6e7dc746,Android-11.0,0.05,0.18
1657240284043,rewarded,Generic,com.tilegarden.match3,US,6afabc15e63,Android-4.0,0.01,10.77
1657481299658,banner,Samsung,com.loop.match3d,US,6afdd8d49cb,Android-11.0,0.01,0.03
1656749252272,interstitial,Samsung,se.ace.fishinc,UA,6aff9748a43,Android-11.0,0.01,0.02
1657033485895,rewarded,Realme,se.ace.fishinc,IN,74010b00afb,Android-9.0,0.01,0.02
1657580595757,banner,Samsung,com.loop.match3d,BR,740574c3159,Android-11.0,0.01,0.06
1656445508029,interstitial,Xiaomi,se.ace.fishinc,BY,74072a06260,Android-10.0,0.01,0.08
1657042709906,rewarded,Apple,1436213906,US,740e21f8172,iOS-15.4.1,0.01,0.02
1656472219432,banner,AT&T,com.loop.match3d,US,740e6c0a7d7,Android-11.0,0.01,0.73
1657337292563,banner,OPPO,com.volt.dresstoimpress,ID,740f9dea86b,Android-7.1.1,0.01,0.03
1657360535255,rewarded,Apple,1502447854,LK,74143dd4df2,iOS-15.5,0.01,0.09
1656837274859,banner,Motorola,com.tintash.nailsalon,ES,7416ac7cdb7,Android-11.0,0.01,0.02
1657201777693,interstitial,Generic,com.kamilbilge.ropesavior3d,UY,741c982bc56,Android-10.0,0.05,0.08
1657028292332,banner,Realme,com.volt.dresstoimpress,TH,741e1280b1e,Android-11.0,0.01,0.03
1656360491044,interstitial,Samsung,com.loop.match3d,AR,741ed63cdc9,Android-11.0,0.01,0.22
1656721388670,banner,Apple,1502447854,IQ,74206a51a7c,iOS-15.5,0.01,0.06
1657226157783,banner,Generic,com.loop.match3d,GB,7425aaa41d1,Android-4.0,0.01,0.03
1657757882658,banner,Motorola,com.kamilbilge.ropesavior3d,BR,7427ec8cca6,Android-10.0,0.05,0.15
1656962574028,banner,Generic,com.AppIdeas.LevelUpRunner,US,7428e7d859c,Android-4.0,0.05,0.07
1657047968440,banner,Samsung,com.tintash.nailsalon,GB,742d4cd085b,Android-9.0,0.01,0.03
1657214768073,rewarded,Xiaomi,com.tintash.nailsalon,RU,74340013276,Android-10.0,0.01,0.02
1657253059690,interstitial,Generic,com.tilegarden.match3,US,74347fce5ef,Android-4.0,0.01,0.03
1657718376435,banner,Apple,1502447854,JP,743c5463d33,iOS-13.5.1,0.01,0.04
1657367238326,interstitial,Generic,se.ace.fishinc,IT,74429bdda6f,Android-4.0,0.01,0.47
1657690975274,interstitial,OPPO,se.ace.fishinc,ID,7.45E+80,Android-9.0,0.01,0.02
1657666285556,interstitial,Huawei,com.loop.match3d,JP,74515ce5671,Android-10.0,0.05,0.25
1657331259422,banner,Samsung,com.tintash.nailsalon,AU,7452a4e964f,Android-11.0,0.01,0.98
1657717016835,banner,Generic,com.kamilbilge.ropesavior3d,BR,7455a4a554d,Android-4.0,0.05,0.13
1657556243440,banner,Apple,1502447854,US,74588acfe5d,iOS-15.3,0.01,5.46
1656347860865,banner,Samsung,com.tintash.nailsalon,TR,745faa00782,Android-10.0,0.01,0.13
1657466783213,interstitial,Generic,se.ace.fishinc,US,7465a9fa756,Android-4.0,0.01,0.03
1657565684071,banner,TCL,com.loop.match3d,US,746cffc4a1d,Android-11.0,0.01,0.03
1657272822907,rewarded,Apple,1436213906,TW,746edf644c3,iOS-14.2.1,0.01,5.46
1657060457458,banner,Samsung,com.tintash.nailsalon,KZ,747419dd6cc,Android-5.1.1,0.01,0.02
1657696429502,interstitial,Samsung,com.loop.match3d,RO,7478f4db350,Android-11.0,0.05,0.06
1657088063763,banner,OPPO,com.volt.dresstoimpress,ID,747950f36c4,Android-7.1.1,0.01,0.03
1657757913270,interstitial,Motorola,se.ace.fishinc,BR,7479a9a426f,Android-11.0,0.01,0.02
1656367386989,rewarded,Apple,1523081624,ID,747de3e4a65,iOS-15.4.1,0.01,0.02
1656448670325,interstitial,Huawei,com.kamilbilge.ropesavior3d,BO,747fd3edc53,Android-10.0,0.05,0.05
1657246976843,banner,Hot Pepper,com.loop.match3d,US,74807c5c145,Android-10.0,0.01,0.03
1656296261816,banner,OPPO,com.kamilbilge.ropesavior3d,PH,748a60456f6,Android-10.0,0.05,0.05
1657663272858,banner,Apple,1523081624,CI,748bfd0255e,iOS-15.5,0.01,0.01
1656739113813,interstitial,Huawei,com.tilegarden.match3,PH,7490a6a845c,Android-10.0,0.01,0.14
1656519522684,banner,Samsung,com.loop.match3d,FR,7494cc68e92,Android-10.0,0.01,0.09
1657713408076,banner,Asus,com.AppIdeas.LevelUpRunner,HK,74969b8bcc8,Android-8.0.0,0.05,0.25
1657040709457,interstitial,Xiaomi,com.loop.match3d,IT,7496ec7e0f4,Android-10.0,0.01,0.48
1657749446148,banner,Huawei,com.tintash.nailsalon,PT,7497ddf051c,Android-8.1.0,0.01,0.02
1657364329914,interstitial,Generic,se.ace.fishinc,DE,749b7e897c2,Android-4.0,0.01,4.71
1656722801491,rewarded,OnePlus,se.ace.fishinc,US,749bd6b5791,Android-11.0,0.01,5.52
1656523580031,banner,Motorola,com.loop.match3d,US,74a01f4b77b,Android-11.0,0.01,0.02
1657640981223,banner,OPPO,com.tilegarden.match3,VN,74a6f024eca,Android-11.0,0.05,0.05
1657214841126,interstitial,Xiaomi,com.tintash.nailsalon,BG,74add287820,Android-10.0,0.01,0.33
1656512304244,banner,Samsung,com.AppIdeas.LevelUpRunner,TR,74b1d723500,Android-7.0,0.05,0.06
1656615287667,interstitial,Generic,com.tilegarden.match3,US,74b2138115f,Android-4.0,0.01,0.02
1657491175851,banner,Samsung,com.AppIdeas.LevelUpRunner,US,74b8747acc6,Android-11.0,0.05,0.07
1657307433007,banner,Apple,1523081624,US,74bb5d37920,iOS-15.5,0.01,0.34
1657399947011,rewarded,ZTE,se.ace.fishinc,UA,74c20cd7ec6,Android-10.0,0.01,0.02
1656883899794,banner,Samsung,com.loop.match3d,US,74c29ce2c9f,Android-10.0,0.01,0.12
1657092326073,banner,Samsung,com.kamilbilge.ropesavior3d,ZA,74c8fa39ea7,Android-10.0,0.05,0.1
1656588611568,interstitial,OPPO,com.YayySAL.DodgeAgent,TH,74ca918f269,Android-11.0,0.05,3.75
1657360570437,banner,Samsung,com.tintash.nailsalon,ES,74cc9ee58db,Android-11.0,0.01,0.03
1656720339603,banner,Samsung,com.AppIdeas.LevelUpRunner,US,74cd991a115,Android-11.0,0.05,0.91
1656879938679,banner,Samsung,com.loop.match3d,IL,74cdaec7a31,Android-10.0,0.01,0.05
1656562757886,banner,Apple,1542256628,US,74cfe487528,iOS-15.2.1,0.05,0.24
1656666620246,interstitial,Apple,1436213906,LT,74d41f5e86f,iOS-15.5,0.01,0.25
1656833682315,banner,Samsung,com.tintash.nailsalon,KR,74d5fa3bf20,Android-11.0,0.01,0.61
1657722998533,banner,Generic,com.tilegarden.match3,US,74d73a220c3,Android-4.0,0.05,0.06
1656884435119,interstitial,Apple,1502447854,PT,74d74c169cb,iOS-12.5.5,0.01,0.05
1657523518029,banner,Samsung,com.loop.match3d,DE,74db88ca8fa,Android-11.0,0.01,0.03
1657675113969,banner,Generic,com.loop.match3d,CA,74dbdcebb7e,Android-4.0,0.1,0.81
1656705578415,banner,Samsung,com.AppIdeas.LevelUpRunner,CO,74dd8233ecb,Android-11.0,0.05,0.05
1657497568357,banner,OPPO,com.volt.dresstoimpress,ID,74e57ee6def,Android-11.0,0.01,0.03
1657118364390,interstitial,Apple,1436213906,US,74e5de8ed98,iOS-15.5,5,5
1656360619680,banner,Teclast,com.tintash.nailsalon,FR,74e9c980bac,Android-9.0,0.01,0.02
1656676667957,banner,Vivo,com.kamilbilge.ropesavior3d,IN,74eb43e6b15,Android-10.0,0.05,0.06
1657426898012,banner,Motorola,com.kamilbilge.ropesavior3d,BR,74ee2ead738,Android-11.0,0.05,0.05
1657097227720,banner,Samsung,com.tintash.nailsalon,IQ,74f54fec276,Android-5.1.1,0.01,0.01
1657104159144,rewarded,Realme,com.tintash.nailsalon,IN,80032fc2d12,Android-9.0,0.01,0.43
1656438197892,banner,Samsung,com.AppIdeas.LevelUpRunner,EG,8008d78567a,Android-11.0,0.05,0.05
1657124370721,banner,Apple,1529614832,US,800d8d2e51e,iOS-15.5,0.01,0.19
1656938523204,banner,Samsung,com.loop.match3d,JP,800f0bddb91,Android-10.0,0.01,0.13
1656390566743,banner,Infinix,com.volt.dresstoimpress,ID,8010436c2ac,Android-11.0,0.01,0.02
1657389232385,rewarded,Xiaomi,com.YayySAL.DodgeAgent,MA,8010af151c7,Android-11.0,0.05,0.7
1657756987263,rewarded,Generic,com.loop.match3d,US,8012aa9c05c,Android-4.0,0.05,7.51
1656750746957,banner,Samsung,dovi.coalmining.inc,MX,801605c53c0,Android-11.0,0.05,0.6
1656425125300,banner,Xiaomi,com.tintash.nailsalon,IN,8018f3ea15d,Android-9.0,0.01,0.02
1657341856977,banner,Apple,1502447854,TW,801d031e1e9,iOS-14.8.1,0.01,0.05
1656959399334,banner,Apple,1523081624,FR,801d0968b5d,iOS-15.3.1,0.01,0.06
1656484665124,banner,Generic,com.loop.match3d,MX,801d1148cc5,Android-4.0,0.01,0.01
1657284514575,banner,Huawei,com.loop.match3d,SE,801db381fcb,Android-10.0,0.01,0.03
1657327222209,banner,Vivo,com.volt.dresstoimpress,ID,801fa119205,Android-10.0,0.01,0.12
1656518540797,rewarded,Samsung,com.loop.match3d,RU,80212888a96,Android-10.0,0.01,0.17
1657642863940,rewarded,Xiaomi,com.loop.match3d,IN,8024b776456,Android-10.0,0.05,0.06
1657383935909,rewarded,Huawei,se.ace.fishinc,GT,8031a600b40,Android-10.0,0.01,0.04
1657755704775,rewarded,Generic,com.loop.match3d,CA,80399a5d450,Android-4.0,0.05,8.16
1657532185613,interstitial,Apple,1436213906,AU,80420430b1d,iOS-15.5,0.01,0.02
1657617180047,banner,Xiaomi,com.loop.match3d,IN,80458bc9518,Android-9.0,0.01,0.03
1656853645048,banner,Samsung,com.tintash.nailsalon,TR,804723288ef,Android-11.0,0.01,0.02
1657545876898,banner,Apple,1502447854,SA,804d4ba7702,iOS-15.5,0.01,0.07
1657312835084,rewarded,Samsung,com.kamilbilge.ropesavior3d,RU,80511524c5d,Android-11.0,0.05,0.34
1656806844150,banner,OnePlus,com.AppIdeas.LevelUpRunner,US,8051d38208d,Android-11.0,0.05,0.06
1657130566621,interstitial,Samsung,se.ace.fishinc,ZA,8053660c2de,Android-11.0,0.01,1.57
1656714949573,rewarded,Infinix,com.YayySAL.DodgeAgent,EG,8058a8aab67,Android-11.0,0.05,0.06
1657690101978,rewarded,Samsung,com.loop.match3d,PL,805a3cac259,Android-9.0,0.05,0.26
1656343282941,rewarded,Samsung,com.tilegarden.match3,US,805c9746d9b,Android-9.0,0.01,0.02
1656915650801,interstitial,Apple,1523081624,SA,805f0c475bf,iOS-15.5,0.01,0.02
1656333322490,banner,Samsung,com.AppIdeas.LevelUpRunner,KR,80644b5c164,Android-8.0.0,0.05,0.08
1657380729189,banner,Apple,1529614832,US,8064f413b7c,iOS-15.5,0.01,0.36
1656767423749,banner,Apple,1523081624,KW,80681eceb74,iOS-15.5,0.01,0.02
1657462061326,interstitial,Generic,com.YayySAL.DodgeAgent,MY,806df6d69ab,Android-4.0,0.05,1.21
1657269676113,rewarded,Samsung,com.YayySAL.DodgeAgent,EG,806e75f0830,Android-11.0,0.05,0.23
1657679998466,interstitial,Realme,com.kamilbilge.ropesavior3d,IN,80707724764,Android-11.0,0.05,0.64
1656847586565,interstitial,Huawei,se.ace.fishinc,ES,8072e8cc7cc,Android-4.4.4,0.01,0.02
1656630659379,banner,Generic,com.kamilbilge.ropesavior3d,US,807342db344,Android-4.0,0.05,0.06
1657234419511,interstitial,Samsung,com.loop.match3d,PY,807870f2a05,Android-6.0.1,0.01,0.01
1656983567759,banner,Huawei,com.tintash.nailsalon,MX,80794bdb54e,Android-10.0,0.01,0.03
1657643200883,banner,Generic,com.loop.match3d,US,808521eab72,Android-4.0,0.1,0.1
1657597367353,interstitial,Generic,com.tintash.nailsalon,EC,80854b7a9ff,Android-4.0,0.01,0.07
1657730924038,interstitial,Samsung,com.loop.match3d,FR,80892dd79d2,Android-10.0,0.05,0.13
1657726280953,interstitial,Samsung,se.ace.fishinc,GB,808fd588002,Android-11.0,0.01,0.32
1656711464843,banner,Apple,1502447854,DK,80907011101,iOS-15.5,0.01,0.01
1657125253467,rewarded,Apple,1436213906,NL,8091242f5cd,iOS-15.5,0.01,0.02
1657727566493,rewarded,Apple,1529614832,JP,8092368cc5c,iOS-15.5,0.01,1.17
1656922412555,banner,Generic,com.tintash.nailsalon,US,8093caf4bea,Android-4.0,0.01,0.02
1657371914144,banner,Tecno,com.kamilbilge.ropesavior3d,PH,8095512b983,Android-10.0,0.05,0.11
1657558244544,rewarded,OPPO,com.volt.dresstoimpress,ID,8096b3baa60,Android-9.0,0.01,0.22
1657758753738,interstitial,Samsung,com.loop.match3d,US,80978442941,Android-9.0,0.05,0.06
1657643358159,banner,Generic,com.loop.match3d,GB,80a66dc0623,Android-4.0,0.1,0.16
1657422136798,banner,Samsung,com.kamilbilge.ropesavior3d,MX,80a74ada771,Android-11.0,0.05,0.05
1657027366879,rewarded,Apple,1502447854,US,80ace670991,iOS-15.5,0.01,170
1656706266867,banner,Apple,1502447854,FR,80b2493a7a1,iOS-15.4.1,0.01,0.02
1657162161696,banner,Generic,com.AppIdeas.LevelUpRunner,US,80b2612bf82,Android-4.0,0.05,0.74
1657631483392,banner,Huawei,com.AppIdeas.LevelUpRunner,IT,80bc5d30a31,Android-10.0,0.05,0.07
1656865804133,rewarded,Samsung,com.loop.match3d,US,80bc9d74e3c,Android-9.0,0.01,10.2
1657418865984,banner,Samsung,com.tintash.nailsalon,BR,80bf316fc23,Android-11.0,0.01,0.04
1656877496132,banner,Huawei,com.loop.match3d,DE,80bf54f2101,Android-10.0,0.01,0.04
1657578529190,interstitial,Apple,1523081624,LY,80c66af0dff,iOS-15.0.2,0.01,0.02
1656759079673,interstitial,Apple,1436213906,NL,80c726ce1e2,iOS-15.4.1,0.01,1.92
1657707991744,banner,Generic,com.tintash.nailsalon,IL,80c92a77fc2,Android-4.0,0.01,0.01
1657242289220,banner,OPPO,com.loop.match3d,MX,80c9c32be8a,Android-11.0,0.01,0.03
1657072176747,banner,Xiaomi,com.tintash.nailsalon,PH,80ca82551c5,Android-10.0,0.01,0.06
1656607423789,banner,Apple,1523081624,HU,80cd5496447,iOS-15.5,0.01,0.01
1657290096925,rewarded,Samsung,com.tilegarden.match3,HK,80cddbf0520,Android-11.0,0.01,2.58
1657149043768,banner,Generic,com.tintash.nailsalon,BR,80cfbdde264,Android-4.0,0.01,0.03
